,TRANSACTION_ID,TX_DATETIME,TX_DATE,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
3289,3289,2020-04-05 14:42:42,2020-04-05,405,3,24.29,398562,4,0,0
3290,3290,2020-04-05 14:43:50,2020-04-05,435,81,47.474999999999994,398630,4,1,4
3291,3291,2020-04-05 14:44:10,2020-04-05,6,205,6.79,398650,4,0,0
3292,3292,2020-04-05 14:45:41,2020-04-05,107,116,23.98,398741,4,0,0
3293,3293,2020-04-05 14:47:11,2020-04-05,329,97,35.46,398831,4,0,0
3294,3294,2020-04-05 14:47:20,2020-04-05,95,208,95.19,398840,4,0,0
3295,3295,2020-04-05 14:47:32,2020-04-05,294,47,130.81,398852,4,0,0
3296,3296,2020-04-05 14:47:57,2020-04-05,322,187,43.72,398877,4,0,0
3297,3297,2020-04-05 14:50:37,2020-04-05,394,73,75.98,399037,4,0,0
3298,3298,2020-04-05 14:51:12,2020-04-05,389,187,47.59,399072,4,0,0
3299,3299,2020-04-05 14:52:03,2020-04-05,224,209,31.92,399123,4,0,0
3300,3300,2020-04-05 14:53:05,2020-04-05,90,14,71.19,399185,4,0,0
3301,3301,2020-04-05 14:53:09,2020-04-05,151,136,97.10000000000001,399189,4,1,4
3302,3302,2020-04-05 14:53:43,2020-04-05,264,21,168.37,399223,4,0,0
3303,3303,2020-04-05 14:54:20,2020-04-05,344,32,36.85,399260,4,0,0
3304,3304,2020-04-05 14:58:02,2020-04-05,329,226,124.04,399482,4,0,0
3305,3305,2020-04-05 14:58:43,2020-04-05,107,116,25.56,399523,4,0,0
3306,3306,2020-04-05 14:59:23,2020-04-05,23,186,45.69,399563,4,0,0
3307,3307,2020-04-05 15:01:11,2020-04-05,198,28,101.79,399671,4,0,0
3308,3308,2020-04-05 15:01:55,2020-04-05,182,207,76.01,399715,4,0,0
3309,3309,2020-04-05 15:04:04,2020-04-05,81,80,42.79,399844,4,0,0
3310,3310,2020-04-05 15:04:16,2020-04-05,80,180,22.01,399856,4,0,0
3311,3311,2020-04-05 15:04:17,2020-04-05,383,218,47.18,399857,4,0,0
3312,3312,2020-04-05 15:05:08,2020-04-05,360,212,36.62,399908,4,0,0
3313,3313,2020-04-05 15:05:09,2020-04-05,90,14,83.17,399909,4,0,0
3314,3314,2020-04-05 15:09:28,2020-04-05,233,147,68.84,400168,4,0,0
3315,3315,2020-04-05 15:10:36,2020-04-05,444,135,10.06,400236,4,0,0
3316,3316,2020-04-05 15:10:40,2020-04-05,335,80,55.65,400240,4,0,0
3317,3317,2020-04-05 15:12:37,2020-04-05,25,141,93.76,400357,4,0,0
3318,3318,2020-04-05 15:14:04,2020-04-05,359,202,81.51,400444,4,0,0
3319,3319,2020-04-05 15:14:45,2020-04-05,447,219,73.02,400485,4,0,0
3320,3320,2020-04-05 15:14:53,2020-04-05,170,135,4.45,400493,4,0,0
3321,3321,2020-04-05 15:23:52,2020-04-05,339,89,98.73,401032,4,0,0
3322,3322,2020-04-05 15:23:56,2020-04-05,198,70,92.89,401036,4,0,0
3323,3323,2020-04-05 15:25:39,2020-04-05,86,91,72.72,401139,4,0,0
3324,3324,2020-04-05 15:25:43,2020-04-05,202,69,60.53,401143,4,0,0
3325,3325,2020-04-05 15:25:58,2020-04-05,279,74,77.26,401158,4,0,0
3326,3326,2020-04-05 15:27:14,2020-04-05,174,82,86.68,401234,4,0,0
3327,3327,2020-04-05 15:29:52,2020-04-05,197,212,73.27,401392,4,0,0
3328,3328,2020-04-05 15:30:28,2020-04-05,185,108,7.55,401428,4,0,0
3329,3329,2020-04-05 15:32:44,2020-04-05,407,69,39.27,401564,4,0,0
3330,3330,2020-04-05 15:36:45,2020-04-05,141,94,38.75,401805,4,0,0
3331,3331,2020-04-05 15:38:41,2020-04-05,217,62,150.93,401921,4,0,0
3332,3332,2020-04-05 15:39:06,2020-04-05,86,174,41.28,401946,4,0,0
3333,3333,2020-04-05 15:42:04,2020-04-05,180,58,7.01,402124,4,0,0
3334,3334,2020-04-05 15:45:28,2020-04-05,300,85,104.84,402328,4,0,0
3335,3335,2020-04-05 15:45:50,2020-04-05,157,180,14.08,402350,4,0,0
3336,3336,2020-04-05 15:46:25,2020-04-05,255,93,108.91,402385,4,0,0
3337,3337,2020-04-05 15:47:10,2020-04-05,311,209,70.29,402430,4,0,0
3338,3338,2020-04-05 15:48:00,2020-04-05,117,67,59.32,402480,4,0,0
3339,3339,2020-04-05 15:49:54,2020-04-05,233,148,60.77,402594,4,0,0
3340,3340,2020-04-05 15:50:33,2020-04-05,296,3,19.57,402633,4,0,0
3341,3341,2020-04-05 15:50:39,2020-04-05,161,37,89.61,402639,4,0,0
3342,3342,2020-04-05 15:52:31,2020-04-05,378,190,139.4,402751,4,0,0
3343,3343,2020-04-05 15:52:49,2020-04-05,182,41,85.46,402769,4,0,0
3344,3344,2020-04-05 15:52:59,2020-04-05,193,229,97.95,402779,4,0,0
3345,3345,2020-04-05 15:53:29,2020-04-05,259,176,11.65,402809,4,0,0
3346,3346,2020-04-05 15:54:00,2020-04-05,222,14,48.84,402840,4,0,0
3347,3347,2020-04-05 15:54:33,2020-04-05,365,222,9.84,402873,4,0,0
3348,3348,2020-04-05 15:57:20,2020-04-05,239,216,134.57,403040,4,0,0
3349,3349,2020-04-05 15:59:00,2020-04-05,118,197,67.76,403140,4,0,0
3350,3350,2020-04-05 15:59:15,2020-04-05,124,215,29.22,403155,4,0,0
3351,3351,2020-04-05 15:59:23,2020-04-05,109,154,43.06,403163,4,0,0
3352,3352,2020-04-05 16:01:39,2020-04-05,138,8,38.67,403299,4,0,0
3353,3353,2020-04-05 16:03:20,2020-04-05,297,79,37.92,403400,4,0,0
3354,3354,2020-04-05 16:03:40,2020-04-05,100,43,24.31,403420,4,0,0
3355,3355,2020-04-05 16:04:50,2020-04-05,193,229,117.41,403490,4,0,0
3356,3356,2020-04-05 16:04:50,2020-04-05,235,9,10.93,403490,4,0,0
3357,3357,2020-04-05 16:05:55,2020-04-05,342,209,32.76,403555,4,0,0
3358,3358,2020-04-05 16:06:15,2020-04-05,134,29,84.32,403575,4,0,0
3359,3359,2020-04-05 16:07:10,2020-04-05,179,115,37.37,403630,4,0,0
3360,3360,2020-04-05 16:08:28,2020-04-05,198,70,68.42,403708,4,0,0
3361,3361,2020-04-05 16:10:18,2020-04-05,273,130,14.19,403818,4,0,0
3362,3362,2020-04-05 16:10:23,2020-04-05,323,208,10.45,403823,4,0,0
3363,3363,2020-04-05 16:12:44,2020-04-05,6,205,18.83,403964,4,0,0
3364,3364,2020-04-05 16:16:07,2020-04-05,347,64,19.22,404167,4,0,0
3365,3365,2020-04-05 16:17:05,2020-04-05,233,148,71.75,404225,4,0,0
3366,3366,2020-04-05 16:18:21,2020-04-05,446,116,62.25,404301,4,0,0
3367,3367,2020-04-05 16:19:09,2020-04-05,0,29,179.89999999999998,404349,4,1,4
3368,3368,2020-04-05 16:20:23,2020-04-05,239,115,87.97,404423,4,0,0
3369,3369,2020-04-05 16:20:50,2020-04-05,423,35,33.72,404450,4,0,0
3370,3370,2020-04-05 16:23:08,2020-04-05,255,225,62.3,404588,4,0,0
3371,3371,2020-04-05 16:26:24,2020-04-05,313,126,47.74,404784,4,0,0
3372,3372,2020-04-05 16:28:59,2020-04-05,139,138,73.98,404939,4,0,0
3373,3373,2020-04-05 16:29:12,2020-04-05,141,202,67.19,404952,4,0,0
3374,3374,2020-04-05 16:29:29,2020-04-05,249,94,41.57,404969,4,0,0
3375,3375,2020-04-05 16:29:36,2020-04-05,81,80,54.37,404976,4,0,0
3376,3376,2020-04-05 16:30:07,2020-04-05,159,210,73.63,405007,4,0,0
3377,3377,2020-04-05 16:31:23,2020-04-05,328,37,68.66,405083,4,0,0
3378,3378,2020-04-05 16:33:17,2020-04-05,128,39,80.23,405197,4,0,0
3379,3379,2020-04-05 16:33:29,2020-04-05,121,205,27.96,405209,4,0,0
3380,3380,2020-04-05 16:34:48,2020-04-05,288,203,39.6,405288,4,0,0
3381,3381,2020-04-05 16:35:43,2020-04-05,140,28,60.8,405343,4,0,0
3382,3382,2020-04-05 16:36:54,2020-04-05,360,212,39.79,405414,4,0,0
3383,3383,2020-04-05 16:37:47,2020-04-05,429,42,18.61,405467,4,0,0
3384,3384,2020-04-05 16:39:10,2020-04-05,148,33,40.76,405550,4,0,0
3385,3385,2020-04-05 16:40:21,2020-04-05,25,141,136.77,405621,4,0,0
3386,3386,2020-04-05 16:43:17,2020-04-05,359,43,153.73,405797,4,0,0
3387,3387,2020-04-05 16:43:43,2020-04-05,128,39,90.99,405823,4,0,0
3388,3388,2020-04-05 16:46:45,2020-04-05,221,41,89.32,406005,4,0,0
3389,3389,2020-04-05 16:48:58,2020-04-05,119,54,93.89,406138,4,0,0
3390,3390,2020-04-05 16:51:10,2020-04-05,384,58,126.52,406270,4,0,0
3391,3391,2020-04-05 16:54:13,2020-04-05,121,205,28.61,406453,4,0,0
3392,3392,2020-04-05 17:01:24,2020-04-05,444,135,20.8,406884,4,0,0
3393,3393,2020-04-05 17:03:18,2020-04-05,301,177,37.94,406998,4,0,0
3394,3394,2020-04-05 17:03:19,2020-04-05,179,115,52.93,406999,4,0,0
3395,3395,2020-04-05 17:04:29,2020-04-05,399,0,122.75,407069,4,0,0
3396,3396,2020-04-05 17:09:29,2020-04-05,121,205,57.51,407369,4,0,0
3397,3397,2020-04-05 17:13:50,2020-04-05,362,127,78.82,407630,4,0,0
3398,3398,2020-04-05 17:15:45,2020-04-05,55,113,16.14,407745,4,0,0
3399,3399,2020-04-05 17:16:05,2020-04-05,224,40,20.62,407765,4,0,0
3400,3400,2020-04-05 17:18:28,2020-04-05,322,187,31.67,407908,4,0,0
3401,3401,2020-04-05 17:19:33,2020-04-05,230,33,34.7,407973,4,0,0
3402,3402,2020-04-05 17:20:20,2020-04-05,156,79,115.05,408020,4,0,0
3403,3403,2020-04-05 17:20:34,2020-04-05,134,144,135.74,408034,4,0,0
3404,3404,2020-04-05 17:22:58,2020-04-05,328,37,136.12,408178,4,0,0
3405,3405,2020-04-05 17:23:28,2020-04-05,288,192,61.23,408208,4,0,0
3406,3406,2020-04-05 17:25:01,2020-04-05,325,23,41.8,408301,4,0,0
3407,3407,2020-04-05 17:25:05,2020-04-05,439,97,21.02,408305,4,0,0
3408,3408,2020-04-05 17:28:40,2020-04-05,388,68,9.25,408520,4,0,0
3409,3409,2020-04-05 17:28:41,2020-04-05,376,137,42.44,408521,4,0,0
3410,3410,2020-04-05 17:30:45,2020-04-05,59,102,14.58,408645,4,0,0
3411,3411,2020-04-05 17:32:58,2020-04-05,356,176,110.97,408778,4,0,0
3412,3412,2020-04-05 17:36:25,2020-04-05,14,90,81.17,408985,4,0,0
3413,3413,2020-04-05 17:38:18,2020-04-05,400,228,41.08,409098,4,0,0
3414,3414,2020-04-05 17:38:48,2020-04-05,325,23,25.34,409128,4,0,0
3415,3415,2020-04-05 17:38:57,2020-04-05,410,138,59.57,409137,4,0,0
3416,3416,2020-04-05 17:39:54,2020-04-05,69,200,40.53,409194,4,0,0
3417,3417,2020-04-05 17:40:36,2020-04-05,372,135,31.08,409236,4,0,0
3418,3418,2020-04-05 17:41:19,2020-04-05,380,124,45.05,409279,4,0,0
3419,3419,2020-04-05 17:42:22,2020-04-05,375,119,27.22,409342,4,0,0
3420,3420,2020-04-05 17:48:09,2020-04-05,67,83,65.46,409689,4,0,0
3421,3421,2020-04-05 17:49:28,2020-04-05,194,215,130.59,409768,4,0,0
3422,3422,2020-04-05 17:51:25,2020-04-05,285,204,56.9,409885,4,0,0
3423,3423,2020-04-05 17:56:22,2020-04-05,164,212,65.1,410182,4,0,0
3424,3424,2020-04-05 18:00:31,2020-04-05,62,107,43.71,410431,4,0,0
3425,3425,2020-04-05 18:02:01,2020-04-05,80,229,9.42,410521,4,0,0
3426,3426,2020-04-05 18:05:39,2020-04-05,67,194,98.21,410739,4,0,0
3427,3427,2020-04-05 18:05:54,2020-04-05,395,150,97.03,410754,4,0,0
3428,3428,2020-04-05 18:06:11,2020-04-05,359,202,87.95,410771,4,0,0
3429,3429,2020-04-05 18:12:34,2020-04-05,346,199,64.98,411154,4,0,0
3430,3430,2020-04-05 18:12:56,2020-04-05,406,58,2.08,411176,4,0,0
3431,3431,2020-04-05 18:25:25,2020-04-05,375,119,15.33,411925,4,0,0
3432,3432,2020-04-05 18:28:45,2020-04-05,329,170,105.35,412125,4,0,0
3433,3433,2020-04-05 18:29:16,2020-04-05,270,119,30.099999999999998,412156,4,1,4
3434,3434,2020-04-05 18:31:31,2020-04-05,431,158,13.23,412291,4,0,0
3435,3435,2020-04-05 18:31:38,2020-04-05,38,78,17.97,412298,4,0,0
3436,3436,2020-04-05 18:37:15,2020-04-05,122,183,40.74,412635,4,0,0
3437,3437,2020-04-05 18:37:59,2020-04-05,363,12,40.19,412679,4,0,0
3438,3438,2020-04-05 18:38:38,2020-04-05,387,168,81.31,412718,4,0,0
3439,3439,2020-04-05 18:49:14,2020-04-05,189,185,32.25,413354,4,0,0
3440,3440,2020-04-05 18:49:42,2020-04-05,134,144,94.04,413382,4,0,0
3441,3441,2020-04-05 18:50:41,2020-04-05,104,82,28.92,413441,4,0,0
3442,3442,2020-04-05 18:51:07,2020-04-05,395,130,65.44,413467,4,0,0
3443,3443,2020-04-05 18:53:15,2020-04-05,275,120,42.51,413595,4,0,0
3444,3444,2020-04-05 18:56:31,2020-04-05,384,130,69.89,413791,4,0,0
3445,3445,2020-04-05 18:56:38,2020-04-05,144,6,14.26,413798,4,0,0
3446,3446,2020-04-05 18:57:21,2020-04-05,328,37,61.79,413841,4,0,0
3447,3447,2020-04-05 18:58:58,2020-04-05,157,180,12.01,413938,4,0,0
3448,3448,2020-04-05 18:59:40,2020-04-05,376,101,15.67,413980,4,0,0
3449,3449,2020-04-05 19:05:07,2020-04-05,348,85,128.9,414307,4,0,0
3450,3450,2020-04-05 19:06:26,2020-04-05,141,202,48.88,414386,4,0,0
3451,3451,2020-04-05 19:07:18,2020-04-05,255,225,12.46,414438,4,0,0
3452,3452,2020-04-05 19:07:24,2020-04-05,415,146,66.86,414444,4,0,0
3453,3453,2020-04-05 19:08:57,2020-04-05,381,223,2.83,414537,4,0,0
3454,3454,2020-04-05 19:16:48,2020-04-05,355,71,28.4,415008,4,0,0
3455,3455,2020-04-05 19:35:00,2020-04-05,26,129,104.65,416100,4,0,0
3456,3456,2020-04-05 19:36:50,2020-04-05,210,37,22.86,416210,4,0,0
3457,3457,2020-04-05 19:37:07,2020-04-05,274,53,83.95,416227,4,0,0
3458,3458,2020-04-05 19:40:45,2020-04-05,29,40,32.7,416445,4,0,0
3459,3459,2020-04-05 19:40:52,2020-04-05,329,97,112.1,416452,4,0,0
3460,3460,2020-04-05 19:55:38,2020-04-05,360,184,41.2,417338,4,0,0
3461,3461,2020-04-05 19:57:49,2020-04-05,88,4,36.31,417469,4,0,0
3462,3462,2020-04-05 20:02:36,2020-04-05,36,206,10.77,417756,4,0,0
3463,3463,2020-04-05 20:07:11,2020-04-05,65,161,5.6,418031,4,0,0
3464,3464,2020-04-05 20:08:44,2020-04-05,371,54,58.29,418124,4,0,0
3465,3465,2020-04-05 20:09:35,2020-04-05,275,112,59.52,418175,4,0,0
3466,3466,2020-04-05 20:14:33,2020-04-05,342,206,13.23,418473,4,0,0
3467,3467,2020-04-05 20:15:43,2020-04-05,275,120,31.34,418543,4,0,0
3468,3468,2020-04-05 20:19:24,2020-04-05,121,163,40.75,418764,4,0,0
3469,3469,2020-04-05 20:19:53,2020-04-05,195,15,145.54,418793,4,0,0
3470,3470,2020-04-05 20:26:27,2020-04-05,69,200,25.46,419187,4,0,0
3471,3471,2020-04-05 20:28:43,2020-04-05,223,8,47.86,419323,4,0,0
3472,3472,2020-04-05 20:30:41,2020-04-05,372,135,20.04,419441,4,0,0
3473,3473,2020-04-05 20:32:22,2020-04-05,107,116,42.5,419542,4,0,0
3474,3474,2020-04-05 20:38:30,2020-04-05,209,218,26.62,419910,4,0,0
3475,3475,2020-04-05 20:42:04,2020-04-05,104,82,25.29,420124,4,0,0
3476,3476,2020-04-05 20:46:05,2020-04-05,109,154,77.94,420365,4,0,0
3477,3477,2020-04-05 20:46:38,2020-04-05,62,152,36.13,420398,4,0,0
3478,3478,2020-04-05 20:53:38,2020-04-05,103,61,39.17,420818,4,0,0
3479,3479,2020-04-05 21:05:12,2020-04-05,261,123,108.94,421512,4,0,0
3480,3480,2020-04-05 21:20:28,2020-04-05,111,3,117.13,422428,4,0,0
3481,3481,2020-04-05 21:21:58,2020-04-05,384,130,81.29,422518,4,0,0
3482,3482,2020-04-05 21:29:03,2020-04-05,119,54,46.72,422943,4,0,0
3483,3483,2020-04-05 21:32:39,2020-04-05,140,28,118.23,423159,4,0,0
3484,3484,2020-04-05 21:37:42,2020-04-05,216,65,24.55,423462,4,0,0
3485,3485,2020-04-05 21:39:12,2020-04-05,347,64,20.58,423552,4,0,0
3486,3486,2020-04-05 21:44:37,2020-04-05,363,12,20.37,423877,4,0,0
3487,3487,2020-04-05 21:44:40,2020-04-05,359,202,15.11,423880,4,0,0
3488,3488,2020-04-05 21:45:19,2020-04-05,335,166,110.06,423919,4,0,0
3489,3489,2020-04-05 21:55:30,2020-04-05,134,144,64.8,424530,4,0,0
3490,3490,2020-04-05 22:04:24,2020-04-05,35,228,136.2,425064,4,1,4
3491,3491,2020-04-05 22:16:54,2020-04-05,107,116,33.8,425814,4,0,0
3492,3492,2020-04-05 22:20:30,2020-04-05,68,126,37.15,426030,4,0,0
3493,3493,2020-04-05 22:21:14,2020-04-05,277,216,27.24,426074,4,0,0
3494,3494,2020-04-05 22:37:27,2020-04-05,291,13,62.23,427047,4,0,0
3495,3495,2020-04-05 22:38:40,2020-04-05,296,3,115.34,427120,4,0,0
3496,3496,2020-04-05 22:48:24,2020-04-05,141,94,46.49,427704,4,0,0
3497,3497,2020-04-05 23:03:41,2020-04-05,247,195,25.8,428621,4,1,4
3498,3498,2020-04-05 23:54:34,2020-04-05,190,208,27.62,431674,4,0,0
3499,3499,2020-04-06 00:22:37,2020-04-06,359,43,117.26,433357,5,0,0
3500,3500,2020-04-06 00:23:55,2020-04-06,209,218,48.12,433435,5,0,0
3501,3501,2020-04-06 00:36:31,2020-04-06,371,54,64.71,434191,5,0,0
3502,3502,2020-04-06 01:07:08,2020-04-06,400,228,33.09,436028,5,0,0
3503,3503,2020-04-06 01:18:15,2020-04-06,343,218,30.83,436695,5,0,0
3504,3504,2020-04-06 01:27:51,2020-04-06,260,110,106.11,437271,5,0,0
3505,3505,2020-04-06 01:28:53,2020-04-06,36,175,18.81,437333,5,0,0
3506,3506,2020-04-06 01:29:43,2020-04-06,382,202,6.42,437383,5,0,0
3507,3507,2020-04-06 01:30:19,2020-04-06,220,17,102.85,437419,5,0,0
3508,3508,2020-04-06 01:45:00,2020-04-06,359,43,143.77,438300,5,0,0
3509,3509,2020-04-06 01:47:12,2020-04-06,361,24,63.84,438432,5,0,0
3510,3510,2020-04-06 02:00:53,2020-04-06,388,208,11.26,439253,5,0,0
3511,3511,2020-04-06 02:10:08,2020-04-06,285,15,29.12,439808,5,0,0
3512,3512,2020-04-06 02:11:21,2020-04-06,271,52,12.15,439881,5,0,0
3513,3513,2020-04-06 02:15:26,2020-04-06,141,94,84.63,440126,5,0,0
3514,3514,2020-04-06 02:18:22,2020-04-06,159,210,11.36,440302,5,0,0
3515,3515,2020-04-06 02:20:40,2020-04-06,37,54,34.5,440440,5,0,0
3516,3516,2020-04-06 02:22:13,2020-04-06,358,135,62.33,440533,5,0,0
3517,3517,2020-04-06 02:32:31,2020-04-06,356,176,92.0,441151,5,0,0
3518,3518,2020-04-06 02:43:21,2020-04-06,322,89,48.45,441801,5,0,0
3519,3519,2020-04-06 02:43:56,2020-04-06,367,18,1.79,441836,5,0,0
3520,3520,2020-04-06 02:46:48,2020-04-06,38,225,17.32,442008,5,0,0
3521,3521,2020-04-06 02:52:08,2020-04-06,179,8,13.5,442328,5,0,0
3522,3522,2020-04-06 03:01:32,2020-04-06,406,58,75.86,442892,5,0,0
3523,3523,2020-04-06 03:01:57,2020-04-06,91,208,65.81,442917,5,0,0
3524,3524,2020-04-06 03:04:33,2020-04-06,230,33,79.31,443073,5,0,0
3525,3525,2020-04-06 03:04:49,2020-04-06,144,6,34.74,443089,5,0,0
3526,3526,2020-04-06 03:08:25,2020-04-06,283,38,89.19,443305,5,0,0
3527,3527,2020-04-06 03:12:35,2020-04-06,112,104,28.09,443555,5,0,0
3528,3528,2020-04-06 03:13:42,2020-04-06,28,88,121.5,443622,5,0,0
3529,3529,2020-04-06 03:15:50,2020-04-06,215,155,20.12,443750,5,0,0
3530,3530,2020-04-06 03:17:01,2020-04-06,349,65,89.84,443821,5,0,0
3531,3531,2020-04-06 03:25:10,2020-04-06,423,35,32.18,444310,5,0,0
3532,3532,2020-04-06 03:28:01,2020-04-06,335,166,67.07,444481,5,0,0
3533,3533,2020-04-06 03:29:26,2020-04-06,220,17,55.14,444566,5,0,0
3534,3534,2020-04-06 03:30:43,2020-04-06,255,225,85.0,444643,5,0,0
3535,3535,2020-04-06 03:31:40,2020-04-06,440,120,3.05,444700,5,0,0
3536,3536,2020-04-06 03:32:46,2020-04-06,339,30,65.42,444766,5,0,0
3537,3537,2020-04-06 03:36:51,2020-04-06,346,115,91.43,445011,5,0,0
3538,3538,2020-04-06 03:41:22,2020-04-06,303,174,65.61,445282,5,0,0
3539,3539,2020-04-06 03:42:53,2020-04-06,264,21,124.29,445373,5,0,0
3540,3540,2020-04-06 03:43:25,2020-04-06,36,206,17.88,445405,5,0,0
3541,3541,2020-04-06 03:44:01,2020-04-06,275,42,22.42,445441,5,0,0
3542,3542,2020-04-06 03:47:28,2020-04-06,361,180,157.8,445648,5,0,0
3543,3543,2020-04-06 03:49:38,2020-04-06,267,35,14.8,445778,5,1,4
3544,3544,2020-04-06 03:52:20,2020-04-06,324,189,128.46,445940,5,0,0
3545,3545,2020-04-06 03:56:44,2020-04-06,98,142,3.84,446204,5,0,0
3546,3546,2020-04-06 03:56:50,2020-04-06,131,187,71.34,446210,5,0,0
3547,3547,2020-04-06 03:59:36,2020-04-06,79,4,259.425,446376,5,1,4
3548,3548,2020-04-06 04:09:53,2020-04-06,123,228,35.97,446993,5,0,0
3549,3549,2020-04-06 04:11:27,2020-04-06,61,31,103.61,447087,5,0,0
3550,3550,2020-04-06 04:15:38,2020-04-06,194,215,7.81,447338,5,0,0
3551,3551,2020-04-06 04:17:06,2020-04-06,371,54,34.33,447426,5,0,0
3552,3552,2020-04-06 04:19:43,2020-04-06,216,65,26.06,447583,5,0,0
3553,3553,2020-04-06 04:21:43,2020-04-06,423,35,17.27,447703,5,0,0
3554,3554,2020-04-06 04:23:33,2020-04-06,302,111,3.86,447813,5,0,0
3555,3555,2020-04-06 04:24:17,2020-04-06,355,211,27.28,447857,5,0,0
3556,3556,2020-04-06 04:25:46,2020-04-06,83,201,90.18,447946,5,0,0
3557,3557,2020-04-06 04:27:52,2020-04-06,100,43,13.875,448072,5,1,4
3558,3558,2020-04-06 04:29:28,2020-04-06,236,135,73.62,448168,5,0,0
3559,3559,2020-04-06 04:32:46,2020-04-06,195,22,128.66,448366,5,0,0
3560,3560,2020-04-06 04:34:25,2020-04-06,379,96,64.94,448465,5,0,0
3561,3561,2020-04-06 04:35:31,2020-04-06,8,190,6.01,448531,5,0,0
3562,3562,2020-04-06 04:35:40,2020-04-06,121,205,38.36,448540,5,0,0
3563,3563,2020-04-06 04:37:16,2020-04-06,401,191,82.19,448636,5,0,0
3564,3564,2020-04-06 04:50:43,2020-04-06,285,30,46.94,449443,5,0,0
3565,3565,2020-04-06 04:51:35,2020-04-06,188,181,13.44,449495,5,0,0
3566,3566,2020-04-06 04:52:40,2020-04-06,352,48,64.375,449560,5,1,4
3567,3567,2020-04-06 04:56:03,2020-04-06,64,128,69.75,449763,5,0,0
3568,3568,2020-04-06 04:57:01,2020-04-06,117,67,50.95,449821,5,0,0
3569,3569,2020-04-06 04:59:50,2020-04-06,299,88,3.34,449990,5,0,0
3570,3570,2020-04-06 05:01:34,2020-04-06,8,46,8.69,450094,5,0,0
3571,3571,2020-04-06 05:01:35,2020-04-06,209,218,31.46,450095,5,0,0
3572,3572,2020-04-06 05:07:23,2020-04-06,293,115,89.58,450443,5,0,0
3573,3573,2020-04-06 05:10:37,2020-04-06,288,192,118.25,450637,5,0,0
3574,3574,2020-04-06 05:15:13,2020-04-06,359,43,101.79,450913,5,0,0
3575,3575,2020-04-06 05:17:19,2020-04-06,426,50,64.91,451039,5,0,0
3576,3576,2020-04-06 05:19:53,2020-04-06,164,212,45.41,451193,5,0,0
3577,3577,2020-04-06 05:24:31,2020-04-06,277,215,33.51,451471,5,0,0
3578,3578,2020-04-06 05:26:52,2020-04-06,356,176,0.6,451612,5,0,0
3579,3579,2020-04-06 05:27:02,2020-04-06,255,225,87.11,451622,5,0,0
3580,3580,2020-04-06 05:29:04,2020-04-06,340,96,33.32,451744,5,0,0
3581,3581,2020-04-06 05:37:20,2020-04-06,95,208,62.54,452240,5,0,0
3582,3582,2020-04-06 05:38:22,2020-04-06,285,204,43.62,452302,5,0,0
3583,3583,2020-04-06 05:38:43,2020-04-06,287,11,7.82,452323,5,0,0
3584,3584,2020-04-06 05:39:58,2020-04-06,343,218,18.24,452398,5,0,0
3585,3585,2020-04-06 05:43:17,2020-04-06,367,18,3.08,452597,5,0,0
3586,3586,2020-04-06 05:43:38,2020-04-06,259,26,12.9,452618,5,0,0
3587,3587,2020-04-06 05:45:26,2020-04-06,90,6,108.33,452726,5,0,0
3588,3588,2020-04-06 05:45:28,2020-04-06,134,144,133.39,452728,5,0,0
3589,3589,2020-04-06 05:46:26,2020-04-06,380,124,126.42,452786,5,0,0
3590,3590,2020-04-06 05:51:01,2020-04-06,128,39,91.18,453061,5,0,0
3591,3591,2020-04-06 05:51:32,2020-04-06,98,142,2.19,453092,5,0,0
3592,3592,2020-04-06 05:54:42,2020-04-06,157,180,4.95,453282,5,0,0
3593,3593,2020-04-06 06:03:11,2020-04-06,34,128,26.6,453791,5,0,0
3594,3594,2020-04-06 06:06:18,2020-04-06,363,155,50.0,453978,5,0,0
3595,3595,2020-04-06 06:12:49,2020-04-06,240,78,7.13,454369,5,0,0
3596,3596,2020-04-06 06:14:22,2020-04-06,408,60,9.35,454462,5,0,0
3597,3597,2020-04-06 06:14:25,2020-04-06,360,212,71.13,454465,5,0,0
3598,3598,2020-04-06 06:14:37,2020-04-06,365,222,57.26,454477,5,0,0
3599,3599,2020-04-06 06:15:59,2020-04-06,117,67,21.74,454559,5,0,0
3600,3600,2020-04-06 06:16:31,2020-04-06,40,133,144.57,454591,5,0,0
3601,3601,2020-04-06 06:19:23,2020-04-06,192,20,93.99,454763,5,0,0
3602,3602,2020-04-06 06:21:12,2020-04-06,88,4,41.64,454872,5,0,0
3603,3603,2020-04-06 06:22:04,2020-04-06,179,4,51.93,454924,5,0,0
3604,3604,2020-04-06 06:23:39,2020-04-06,188,16,28.43,455019,5,0,0
3605,3605,2020-04-06 06:25:36,2020-04-06,237,96,29.16,455136,5,0,0
3606,3606,2020-04-06 06:25:52,2020-04-06,302,111,6.36,455152,5,0,0
3607,3607,2020-04-06 06:26:17,2020-04-06,141,202,56.0,455177,5,0,0
3608,3608,2020-04-06 06:27:36,2020-04-06,387,168,106.6,455256,5,0,0
3609,3609,2020-04-06 06:27:45,2020-04-06,300,112,30.89,455265,5,0,0
3610,3610,2020-04-06 06:32:09,2020-04-06,134,144,49.1,455529,5,0,0
