,TRANSACTION_ID,TX_DATETIME,TX_DATE,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
2197,2197,2020-04-08 13:23:14,2020-04-08,155,11,63.7,652994,7,0,0
2198,2198,2020-04-08 13:30:10,2020-04-08,22,99,52.55,653410,7,0,0
2199,2199,2020-04-08 13:34:27,2020-04-08,237,96,10.92,653667,7,0,0
2200,2200,2020-04-08 13:34:46,2020-04-08,187,16,38.41,653686,7,0,0
2201,2201,2020-04-08 13:38:28,2020-04-08,180,58,5.7,653908,7,0,0
2202,2202,2020-04-08 13:39:37,2020-04-08,55,81,15.61,653977,7,0,0
2203,2203,2020-04-08 13:41:07,2020-04-08,200,49,48.83,654067,7,0,0
2204,2204,2020-04-08 13:44:54,2020-04-08,235,9,10.4,654294,7,0,0
2205,2205,2020-04-08 13:45:46,2020-04-08,62,107,20.71,654346,7,0,0
2206,2206,2020-04-08 13:49:42,2020-04-08,50,11,55.85,654582,7,0,0
2207,2207,2020-04-08 13:51:14,2020-04-08,134,29,71.55,654674,7,0,0
2208,2208,2020-04-08 13:53:57,2020-04-08,154,128,45.18,654837,7,0,0
2209,2209,2020-04-08 14:04:11,2020-04-08,67,83,91.53,655451,7,0,0
2210,2210,2020-04-08 14:05:59,2020-04-08,8,8,6.02,655559,7,1,2
2211,2211,2020-04-08 14:12:44,2020-04-08,57,56,25.94,655964,7,0,0
2212,2212,2020-04-08 14:12:54,2020-04-08,34,29,72.84,655974,7,0,0
2213,2213,2020-04-08 14:13:34,2020-04-08,198,28,173.56,656014,7,0,0
2214,2214,2020-04-08 14:14:08,2020-04-08,94,10,56.26,656048,7,0,0
2215,2215,2020-04-08 14:16:42,2020-04-08,51,60,57.29,656202,7,0,0
2216,2216,2020-04-08 14:17:03,2020-04-08,59,102,24.07,656223,7,0,0
2217,2217,2020-04-08 14:19:22,2020-04-08,58,66,41.02,656362,7,0,0
2218,2218,2020-04-08 14:25:28,2020-04-08,9,84,185.4,656728,7,0,0
2219,2219,2020-04-08 14:26:24,2020-04-08,230,33,27.89,656784,7,0,0
2220,2220,2020-04-08 14:31:39,2020-04-08,1,5,37.27,657099,7,1,2
2221,2221,2020-04-08 14:32:22,2020-04-08,94,10,34.58,657142,7,0,0
2222,2222,2020-04-08 14:32:33,2020-04-08,239,115,29.53,657153,7,0,0
2223,2223,2020-04-08 14:41:02,2020-04-08,188,16,36.79,657662,7,0,0
2224,2224,2020-04-08 14:46:06,2020-04-08,25,17,31.91,657966,7,0,0
2225,2225,2020-04-08 14:46:38,2020-04-08,88,4,21.99,657998,7,0,0
2226,2226,2020-04-08 14:48:26,2020-04-08,212,50,124.57,658106,7,1,2
2227,2227,2020-04-08 14:49:48,2020-04-08,58,66,28.81,658188,7,0,0
2228,2228,2020-04-08 14:51:16,2020-04-08,158,8,140.88,658276,7,1,2
2229,2229,2020-04-08 14:51:48,2020-04-08,212,4,17.27,658308,7,0,0
2230,2230,2020-04-08 14:55:04,2020-04-08,88,102,61.15,658504,7,0,0
2231,2231,2020-04-08 14:58:48,2020-04-08,238,110,19.94,658728,7,0,0
2232,2232,2020-04-08 14:59:48,2020-04-08,179,4,41.48,658788,7,0,0
2233,2233,2020-04-08 15:00:45,2020-04-08,22,65,44.71,658845,7,1,2
2234,2234,2020-04-08 15:01:01,2020-04-08,144,14,64.75,658861,7,0,0
2235,2235,2020-04-08 15:03:10,2020-04-08,83,7,81.93,658990,7,0,0
2236,2236,2020-04-08 15:05:53,2020-04-08,39,122,11.01,659153,7,0,0
2237,2237,2020-04-08 15:08:36,2020-04-08,65,95,5.44,659316,7,0,0
2238,2238,2020-04-08 15:10:18,2020-04-08,200,7,18.41,659418,7,0,0
2239,2239,2020-04-08 15:19:58,2020-04-08,119,54,50.61,659998,7,1,2
2240,2240,2020-04-08 15:21:25,2020-04-08,53,88,8.03,660085,7,0,0
2241,2241,2020-04-08 15:22:41,2020-04-08,52,94,111.5,660161,7,0,0
2242,2242,2020-04-08 15:26:25,2020-04-08,49,26,9.33,660385,7,0,0
2243,2243,2020-04-08 15:27:18,2020-04-08,192,20,88.29,660438,7,0,0
2244,2244,2020-04-08 15:28:49,2020-04-08,195,30,132.89,660529,7,0,0
2245,2245,2020-04-08 15:31:01,2020-04-08,179,8,42.52,660661,7,1,2
2246,2246,2020-04-08 15:31:39,2020-04-08,59,102,16.82,660699,7,0,0
2247,2247,2020-04-08 15:32:34,2020-04-08,129,3,119.48,660754,7,0,0
2248,2248,2020-04-08 15:32:38,2020-04-08,86,91,94.75,660758,7,0,0
2249,2249,2020-04-08 15:35:44,2020-04-08,100,43,9.57,660944,7,0,0
2250,2250,2020-04-08 15:41:11,2020-04-08,32,88,76.97,661271,7,0,0
2251,2251,2020-04-08 15:41:26,2020-04-08,135,25,73.85,661286,7,0,0
2252,2252,2020-04-08 15:43:35,2020-04-08,92,56,100.59,661415,7,0,0
2253,2253,2020-04-08 15:43:42,2020-04-08,59,102,13.05,661422,7,0,0
2254,2254,2020-04-08 15:45:29,2020-04-08,111,3,39.06,661529,7,0,0
2255,2255,2020-04-08 15:49:50,2020-04-08,15,2,81.18,661790,7,0,0
2256,2256,2020-04-08 15:53:02,2020-04-08,67,83,120.54,661982,7,0,0
2257,2257,2020-04-08 15:55:59,2020-04-08,96,114,103.96,662159,7,0,0
2258,2258,2020-04-08 16:01:34,2020-04-08,239,115,51.72,662494,7,0,0
2259,2259,2020-04-08 16:02:03,2020-04-08,118,81,62.39,662523,7,0,0
2260,2260,2020-04-08 16:02:37,2020-04-08,198,70,162.32,662557,7,0,0
2261,2261,2020-04-08 16:10:40,2020-04-08,148,33,59.46,663040,7,0,0
2262,2262,2020-04-08 16:15:23,2020-04-08,94,10,0.74,663323,7,0,0
2263,2263,2020-04-08 16:17:02,2020-04-08,35,38,47.41,663422,7,0,0
2264,2264,2020-04-08 16:22:32,2020-04-08,199,47,25.22,663752,7,0,0
2265,2265,2020-04-08 16:26:07,2020-04-08,8,117,5.75,663967,7,0,0
2266,2266,2020-04-08 16:26:46,2020-04-08,202,69,41.37,664006,7,0,0
2267,2267,2020-04-08 16:27:51,2020-04-08,55,81,26.9,664071,7,0,0
2268,2268,2020-04-08 16:30:50,2020-04-08,1,5,51.48,664250,7,1,2
2269,2269,2020-04-08 16:32:31,2020-04-08,118,127,116.56,664351,7,0,0
2270,2270,2020-04-08 16:35:57,2020-04-08,29,48,88.43,664557,7,0,0
2271,2271,2020-04-08 16:36:03,2020-04-08,53,88,8.3,664563,7,0,0
2272,2272,2020-04-08 16:47:20,2020-04-08,117,67,63.36,665240,7,0,0
2273,2273,2020-04-08 17:00:37,2020-04-08,210,37,12.25,666037,7,0,0
2274,2274,2020-04-08 17:04:53,2020-04-08,14,90,70.82,666293,7,0,0
2275,2275,2020-04-08 17:07:24,2020-04-08,89,24,29.21,666444,7,0,0
2276,2276,2020-04-08 17:09:13,2020-04-08,149,102,3.79,666553,7,0,0
2277,2277,2020-04-08 17:09:18,2020-04-08,144,6,66.74,666558,7,0,0
2278,2278,2020-04-08 17:10:13,2020-04-08,141,94,8.2,666613,7,0,0
2279,2279,2020-04-08 17:12:08,2020-04-08,117,67,63.24,666728,7,0,0
2280,2280,2020-04-08 17:12:39,2020-04-08,35,38,44.04,666759,7,0,0
2281,2281,2020-04-08 17:19:54,2020-04-08,212,50,120.69,667194,7,1,2
2282,2282,2020-04-08 17:24:07,2020-04-08,38,78,27.12,667447,7,0,0
2283,2283,2020-04-08 17:27:02,2020-04-08,38,93,25.63,667622,7,0,0
2284,2284,2020-04-08 17:29:29,2020-04-08,159,2,109.02,667769,7,0,0
2285,2285,2020-04-08 17:29:33,2020-04-08,59,102,36.51,667773,7,0,0
2286,2286,2020-04-08 17:29:38,2020-04-08,55,81,7.9,667778,7,0,0
2287,2287,2020-04-08 17:30:19,2020-04-08,174,82,60.59,667819,7,1,2
2288,2288,2020-04-08 17:30:38,2020-04-08,226,97,15.28,667838,7,0,0
2289,2289,2020-04-08 17:31:41,2020-04-08,213,25,47.01,667901,7,0,0
2290,2290,2020-04-08 17:38:33,2020-04-08,89,24,47.75,668313,7,0,0
2291,2291,2020-04-08 17:38:53,2020-04-08,98,42,11.04,668333,7,1,2
2292,2292,2020-04-08 17:43:15,2020-04-08,55,113,29.95,668595,7,0,0
2293,2293,2020-04-08 17:52:11,2020-04-08,53,88,7.36,669131,7,0,0
2294,2294,2020-04-08 17:52:43,2020-04-08,89,24,11.56,669163,7,0,0
2295,2295,2020-04-08 17:56:08,2020-04-08,134,29,35.41,669368,7,0,0
2296,2296,2020-04-08 18:05:39,2020-04-08,8,46,8.6,669939,7,0,0
2297,2297,2020-04-08 18:19:09,2020-04-08,140,28,49.9,670749,7,0,0
2298,2298,2020-04-08 18:22:58,2020-04-08,35,38,72.01,670978,7,0,0
2299,2299,2020-04-08 18:26:33,2020-04-08,118,127,92.16,671193,7,0,0
2300,2300,2020-04-08 18:26:39,2020-04-08,22,65,32.35,671199,7,1,2
2301,2301,2020-04-08 18:27:40,2020-04-08,35,51,18.56,671260,7,0,0
2302,2302,2020-04-08 18:30:12,2020-04-08,135,7,66.87,671412,7,0,0
2303,2303,2020-04-08 18:41:50,2020-04-08,79,115,117.08,672110,7,0,0
2304,2304,2020-04-08 18:46:47,2020-04-08,195,22,79.68,672407,7,0,0
2305,2305,2020-04-08 18:53:57,2020-04-08,100,43,9.69,672837,7,0,0
2306,2306,2020-04-08 18:57:14,2020-04-08,134,29,37.75,673034,7,0,0
2307,2307,2020-04-08 19:06:51,2020-04-08,64,128,1.69,673611,7,0,0
2308,2308,2020-04-08 19:23:30,2020-04-08,239,115,118.98,674610,7,0,0
2309,2309,2020-04-08 19:42:23,2020-04-08,212,50,54.71,675743,7,1,2
2310,2310,2020-04-08 19:51:10,2020-04-08,58,66,49.15,676270,7,0,0
2311,2311,2020-04-08 20:05:10,2020-04-08,76,47,20.45,677110,7,0,0
2312,2312,2020-04-08 20:09:28,2020-04-08,111,3,26.7,677368,7,0,0
2313,2313,2020-04-08 20:18:34,2020-04-08,155,11,62.19,677914,7,0,0
2314,2314,2020-04-08 20:32:55,2020-04-08,5,79,43.76,678775,7,0,0
2315,2315,2020-04-08 21:32:39,2020-04-08,239,115,86.0,682359,7,0,0
2316,2316,2020-04-08 21:49:37,2020-04-08,59,102,56.53,683377,7,0,0
2317,2317,2020-04-08 22:20:19,2020-04-08,111,3,58.07,685219,7,0,0
2318,2318,2020-04-08 22:21:49,2020-04-08,182,41,59.87,685309,7,0,0
2319,2319,2020-04-08 22:32:25,2020-04-08,62,107,16.69,685945,7,0,0
2320,2320,2020-04-08 22:43:48,2020-04-08,141,94,58.99,686628,7,0,0
2321,2321,2020-04-08 22:43:56,2020-04-08,38,78,15.63,686636,7,0,0
2322,2322,2020-04-08 22:49:30,2020-04-08,159,2,91.84,686970,7,0,0
2323,2323,2020-04-08 22:51:24,2020-04-08,234,24,10.65,687084,7,0,0
2324,2324,2020-04-08 23:01:51,2020-04-08,191,97,86.75,687711,7,0,0
2325,2325,2020-04-08 23:27:17,2020-04-08,180,58,10.54,689237,7,0,0
2326,2326,2020-04-08 23:30:02,2020-04-08,149,102,25.98,689402,7,0,0
2327,2327,2020-04-09 00:34:43,2020-04-09,148,33,40.33,693283,8,0,0
2328,2328,2020-04-09 00:43:07,2020-04-09,230,33,19.93,693787,8,0,0
2329,2329,2020-04-09 01:01:54,2020-04-09,9,84,40.56,694914,8,0,0
2330,2330,2020-04-09 01:10:37,2020-04-09,134,29,96.14,695437,8,1,2
2331,2331,2020-04-09 01:16:23,2020-04-09,221,68,75.74,695783,8,0,0
2332,2332,2020-04-09 01:26:11,2020-04-09,221,41,102.68,696371,8,0,0
2333,2333,2020-04-09 01:37:16,2020-04-09,122,34,1.13,697036,8,0,0
2334,2334,2020-04-09 01:43:55,2020-04-09,210,37,15.76,697435,8,0,0
2335,2335,2020-04-09 02:22:09,2020-04-09,199,47,23.83,699729,8,0,0
2336,2336,2020-04-09 02:43:12,2020-04-09,183,47,66.88,700992,8,0,0
2337,2337,2020-04-09 02:58:25,2020-04-09,149,102,32.45,701905,8,0,0
2338,2338,2020-04-09 03:06:14,2020-04-09,135,49,83.31,702374,8,0,0
2339,2339,2020-04-09 03:10:35,2020-04-09,53,88,3.66,702635,8,0,0
2340,2340,2020-04-09 03:11:16,2020-04-09,113,24,108.29,702676,8,0,0
2341,2341,2020-04-09 03:22:09,2020-04-09,59,102,36.38,703329,8,0,0
2342,2342,2020-04-09 03:31:47,2020-04-09,89,24,17.12,703907,8,0,0
2343,2343,2020-04-09 03:42:37,2020-04-09,40,31,96.1,704557,8,0,0
2344,2344,2020-04-09 03:43:48,2020-04-09,73,67,31.12,704628,8,0,0
2345,2345,2020-04-09 03:48:06,2020-04-09,128,39,21.21,704886,8,0,0
2346,2346,2020-04-09 03:51:55,2020-04-09,135,25,65.33,705115,8,0,0
2347,2347,2020-04-09 04:02:16,2020-04-09,46,34,45.85,705736,8,0,0
2348,2348,2020-04-09 04:03:22,2020-04-09,98,92,1.59,705802,8,0,0
2349,2349,2020-04-09 04:07:12,2020-04-09,239,115,93.33,706032,8,0,0
2350,2350,2020-04-09 04:20:14,2020-04-09,198,28,44.37,706814,8,0,0
2351,2351,2020-04-09 04:21:35,2020-04-09,237,18,30.48,706895,8,0,0
2352,2352,2020-04-09 04:25:52,2020-04-09,184,80,15.52,707152,8,0,0
2353,2353,2020-04-09 04:29:49,2020-04-09,132,15,12.68,707389,8,0,0
2354,2354,2020-04-09 04:30:56,2020-04-09,38,78,22.01,707456,8,0,0
2355,2355,2020-04-09 04:37:19,2020-04-09,117,67,74.37,707839,8,0,0
2356,2356,2020-04-09 04:49:50,2020-04-09,68,126,23.91,708590,8,0,0
2357,2357,2020-04-09 05:20:55,2020-04-09,98,42,7.07,710455,8,1,2
2358,2358,2020-04-09 05:29:16,2020-04-09,159,2,111.5,710956,8,0,0
2359,2359,2020-04-09 05:42:33,2020-04-09,140,28,56.3,711753,8,0,0
2360,2360,2020-04-09 05:47:44,2020-04-09,240,93,12.8,712064,8,0,0
2361,2361,2020-04-09 05:48:47,2020-04-09,249,94,31.61,712127,8,0,0
2362,2362,2020-04-09 05:52:44,2020-04-09,230,33,47.99,712364,8,0,0
2363,2363,2020-04-09 05:53:22,2020-04-09,107,116,13.82,712402,8,0,0
2364,2364,2020-04-09 05:54:33,2020-04-09,88,4,82.1,712473,8,0,0
2365,2365,2020-04-09 05:59:58,2020-04-09,132,22,10.9,712798,8,0,0
2366,2366,2020-04-09 06:04:29,2020-04-09,38,93,7.14,713069,8,0,0
2367,2367,2020-04-09 06:05:24,2020-04-09,135,25,72.25,713124,8,0,0
2368,2368,2020-04-09 06:08:20,2020-04-09,212,4,54.1,713300,8,0,0
2369,2369,2020-04-09 06:18:46,2020-04-09,158,8,64.02,713926,8,1,2
2370,2370,2020-04-09 06:26:53,2020-04-09,35,51,36.16,714413,8,0,0
2371,2371,2020-04-09 06:27:26,2020-04-09,247,77,4.66,714446,8,0,0
2372,2372,2020-04-09 06:32:19,2020-04-09,55,113,28.03,714739,8,0,0
2373,2373,2020-04-09 06:35:18,2020-04-09,155,11,142.45,714918,8,0,0
2374,2374,2020-04-09 06:38:03,2020-04-09,202,69,57.89,715083,8,0,0
2375,2375,2020-04-09 06:43:55,2020-04-09,230,33,12.88,715435,8,0,0
2376,2376,2020-04-09 06:44:04,2020-04-09,103,61,2.04,715444,8,0,0
2377,2377,2020-04-09 06:54:11,2020-04-09,215,97,25.49,716051,8,0,0
2378,2378,2020-04-09 06:57:35,2020-04-09,158,8,122.49,716255,8,1,2
2379,2379,2020-04-09 06:59:58,2020-04-09,14,90,82.73,716398,8,0,0
2380,2380,2020-04-09 07:04:10,2020-04-09,182,41,71.85,716650,8,0,0
2381,2381,2020-04-09 07:04:32,2020-04-09,155,11,107.1,716672,8,0,0
2382,2382,2020-04-09 07:18:38,2020-04-09,5,79,67.11,717518,8,0,0
2383,2383,2020-04-09 07:21:22,2020-04-09,158,115,75.86,717682,8,0,0
2384,2384,2020-04-09 07:21:49,2020-04-09,235,9,21.86,717709,8,0,0
2385,2385,2020-04-09 07:26:21,2020-04-09,112,104,22.59,717981,8,0,0
2386,2386,2020-04-09 07:32:14,2020-04-09,100,105,22.37,718334,8,1,2
2387,2387,2020-04-09 07:39:21,2020-04-09,51,60,19.72,718761,8,0,0
2388,2388,2020-04-09 07:39:28,2020-04-09,62,107,12.31,718768,8,0,0
2389,2389,2020-04-09 07:47:39,2020-04-09,149,102,34.54,719259,8,0,0
2390,2390,2020-04-09 07:50:40,2020-04-09,202,69,4.78,719440,8,0,0
2391,2391,2020-04-09 07:50:47,2020-04-09,94,10,38.19,719447,8,0,0
2392,2392,2020-04-09 07:55:02,2020-04-09,198,28,65.19,719702,8,0,0
2393,2393,2020-04-09 07:56:55,2020-04-09,179,8,27.47,719815,8,1,2
2394,2394,2020-04-09 08:00:07,2020-04-09,59,102,18.54,720007,8,0,0
2395,2395,2020-04-09 08:05:27,2020-04-09,104,82,19.25,720327,8,1,2
2396,2396,2020-04-09 08:08:17,2020-04-09,128,39,45.23,720497,8,0,0
2397,2397,2020-04-09 08:15:52,2020-04-09,117,67,45.38,720952,8,0,0
2398,2398,2020-04-09 08:16:47,2020-04-09,89,24,66.92,721007,8,0,0
2399,2399,2020-04-09 08:21:49,2020-04-09,195,30,97.59,721309,8,0,0
2400,2400,2020-04-09 08:31:44,2020-04-09,98,92,15.41,721904,8,0,0
2401,2401,2020-04-09 08:32:56,2020-04-09,220,17,45.5,721976,8,0,0
2402,2402,2020-04-09 08:34:11,2020-04-09,213,7,120.1,722051,8,0,0
2403,2403,2020-04-09 08:37:36,2020-04-09,112,104,17.48,722256,8,0,0
2404,2404,2020-04-09 08:39:13,2020-04-09,129,110,23.96,722353,8,0,0
2405,2405,2020-04-09 08:44:42,2020-04-09,118,127,140.71,722682,8,0,0
2406,2406,2020-04-09 08:59:50,2020-04-09,143,3,34.4,723590,8,0,0
2407,2407,2020-04-09 09:01:09,2020-04-09,25,17,47.33,723669,8,0,0
2408,2408,2020-04-09 09:03:54,2020-04-09,14,90,22.08,723834,8,0,0
2409,2409,2020-04-09 09:04:52,2020-04-09,220,17,49.73,723892,8,0,0
2410,2410,2020-04-09 09:07:04,2020-04-09,40,31,28.16,724024,8,0,0
2411,2411,2020-04-09 09:07:06,2020-04-09,72,117,57.51,724026,8,0,0
2412,2412,2020-04-09 09:07:23,2020-04-09,112,104,18.37,724043,8,0,0
2413,2413,2020-04-09 09:10:40,2020-04-09,40,31,78.6,724240,8,0,0
2414,2414,2020-04-09 09:12:11,2020-04-09,9,128,61.44,724331,8,1,2
2415,2415,2020-04-09 09:13:29,2020-04-09,45,93,79.98,724409,8,0,0
2416,2416,2020-04-09 09:14:56,2020-04-09,67,83,128.0,724496,8,0,0
2417,2417,2020-04-09 09:26:49,2020-04-09,210,37,18.65,725209,8,0,0
2418,2418,2020-04-09 09:28:37,2020-04-09,35,38,27.79,725317,8,0,0
2419,2419,2020-04-09 09:33:37,2020-04-09,144,6,57.86,725617,8,0,0
2420,2420,2020-04-09 09:39:00,2020-04-09,8,117,6.82,725940,8,0,0
2421,2421,2020-04-09 09:39:21,2020-04-09,26,129,117.48,725961,8,0,0
2422,2422,2020-04-09 09:41:53,2020-04-09,148,33,9.74,726113,8,0,0
2423,2423,2020-04-09 09:42:25,2020-04-09,29,62,34.25,726145,8,0,0
2424,2424,2020-04-09 09:42:35,2020-04-09,50,11,37.6,726155,8,0,0
2425,2425,2020-04-09 09:46:22,2020-04-09,239,115,59.68,726382,8,0,0
2426,2426,2020-04-09 09:54:28,2020-04-09,49,26,6.27,726868,8,0,0
2427,2427,2020-04-09 09:55:07,2020-04-09,64,128,70.25,726907,8,1,2
2428,2428,2020-04-09 09:55:40,2020-04-09,41,79,3.71,726940,8,0,0
2429,2429,2020-04-09 09:55:51,2020-04-09,94,10,15.88,726951,8,0,0
2430,2430,2020-04-09 10:15:12,2020-04-09,235,9,9.81,728112,8,0,0
2431,2431,2020-04-09 10:20:48,2020-04-09,132,89,2.39,728448,8,0,0
2432,2432,2020-04-09 10:21:09,2020-04-09,148,33,56.44,728469,8,0,0
2433,2433,2020-04-09 10:22:09,2020-04-09,222,14,28.92,728529,8,0,0
2434,2434,2020-04-09 10:24:06,2020-04-09,188,100,38.8,728646,8,0,0
2435,2435,2020-04-09 10:29:41,2020-04-09,16,110,22.75,728981,8,0,0
2436,2436,2020-04-09 10:30:15,2020-04-09,29,48,105.39,729015,8,0,0
2437,2437,2020-04-09 10:31:33,2020-04-09,158,115,99.98,729093,8,0,0
2438,2438,2020-04-09 10:33:52,2020-04-09,144,14,72.55,729232,8,0,0
2439,2439,2020-04-09 10:38:50,2020-04-09,127,80,5.54,729530,8,0,0
2440,2440,2020-04-09 10:41:07,2020-04-09,191,97,18.47,729667,8,0,0
2441,2441,2020-04-09 10:42:20,2020-04-09,185,125,3.64,729740,8,0,0
2442,2442,2020-04-09 10:43:16,2020-04-09,62,107,70.78,729796,8,0,0
2443,2443,2020-04-09 10:48:24,2020-04-09,160,12,88.58,730104,8,0,0
2444,2444,2020-04-09 10:49:12,2020-04-09,243,16,157.24,730152,8,0,0
2445,2445,2020-04-09 10:52:50,2020-04-09,156,79,103.9,730370,8,0,0
2446,2446,2020-04-09 10:57:30,2020-04-09,80,24,15.3,730650,8,0,0
2447,2447,2020-04-09 11:00:13,2020-04-09,148,33,21.56,730813,8,0,0
2448,2448,2020-04-09 11:00:51,2020-04-09,26,129,49.68,730851,8,0,0
2449,2449,2020-04-09 11:05:41,2020-04-09,15,106,121.24,731141,8,0,0
2450,2450,2020-04-09 11:08:06,2020-04-09,182,41,50.27,731286,8,0,0
2451,2451,2020-04-09 11:09:46,2020-04-09,202,69,14.88,731386,8,0,0
2452,2452,2020-04-09 11:09:53,2020-04-09,9,128,37.35,731393,8,1,2
2453,2453,2020-04-09 11:10:02,2020-04-09,144,6,81.8,731402,8,0,0
2454,2454,2020-04-09 11:11:02,2020-04-09,8,46,10.37,731462,8,0,0
2455,2455,2020-04-09 11:20:29,2020-04-09,26,129,95.35,732029,8,0,0
2456,2456,2020-04-09 11:23:02,2020-04-09,230,33,59.44,732182,8,0,0
2457,2457,2020-04-09 11:25:15,2020-04-09,118,81,161.45,732315,8,0,0
2458,2458,2020-04-09 11:27:19,2020-04-09,161,37,74.46,732439,8,0,0
2459,2459,2020-04-09 11:30:26,2020-04-09,222,14,12.3,732626,8,0,0
2460,2460,2020-04-09 11:30:28,2020-04-09,81,80,10.09,732628,8,0,0
2461,2461,2020-04-09 11:32:04,2020-04-09,149,102,35.82,732724,8,0,0
2462,2462,2020-04-09 11:37:17,2020-04-09,239,115,109.54,733037,8,0,0
2463,2463,2020-04-09 11:37:36,2020-04-09,237,96,52.0,733056,8,0,0
2464,2464,2020-04-09 11:41:21,2020-04-09,79,115,127.5,733281,8,0,0
2465,2465,2020-04-09 11:44:43,2020-04-09,73,67,80.97,733483,8,0,0
2466,2466,2020-04-09 11:47:53,2020-04-09,183,47,49.61,733673,8,0,0
2467,2467,2020-04-09 11:49:32,2020-04-09,37,54,15.03,733772,8,1,2
2468,2468,2020-04-09 11:55:53,2020-04-09,198,28,105.16,734153,8,0,0
2469,2469,2020-04-09 11:58:14,2020-04-09,79,4,26.22,734294,8,0,0
2470,2470,2020-04-09 12:02:24,2020-04-09,89,24,61.79,734544,8,0,0
2471,2471,2020-04-09 12:02:28,2020-04-09,118,127,47.93,734548,8,0,0
2472,2472,2020-04-09 12:03:58,2020-04-09,35,38,46.89,734638,8,0,0
2473,2473,2020-04-09 12:05:23,2020-04-09,237,96,38.0,734723,8,0,0
2474,2474,2020-04-09 12:06:04,2020-04-09,53,88,8.71,734764,8,0,0
2475,2475,2020-04-09 12:11:11,2020-04-09,37,54,14.99,735071,8,1,2
2476,2476,2020-04-09 12:15:55,2020-04-09,119,54,138.65,735355,8,1,2
2477,2477,2020-04-09 12:17:42,2020-04-09,32,88,72.94,735462,8,0,0
2478,2478,2020-04-09 12:20:48,2020-04-09,32,17,28.73,735648,8,0,0
2479,2479,2020-04-09 12:27:17,2020-04-09,37,54,11.29,736037,8,1,2
2480,2480,2020-04-09 12:29:14,2020-04-09,111,3,100.77,736154,8,0,0
2481,2481,2020-04-09 12:34:51,2020-04-09,235,9,19.06,736491,8,0,0
2482,2482,2020-04-09 12:35:08,2020-04-09,237,96,38.18,736508,8,0,0
2483,2483,2020-04-09 12:41:28,2020-04-09,144,14,59.34,736888,8,0,0
2484,2484,2020-04-09 12:42:06,2020-04-09,238,110,51.75,736926,8,0,0
2485,2485,2020-04-09 12:46:03,2020-04-09,223,8,68.19,737163,8,1,2
2486,2486,2020-04-09 12:48:49,2020-04-09,62,107,18.98,737329,8,0,0
2487,2487,2020-04-09 12:50:18,2020-04-09,60,35,33.09,737418,8,1,2
2488,2488,2020-04-09 13:00:14,2020-04-09,239,115,69.75,738014,8,0,0
2489,2489,2020-04-09 13:00:18,2020-04-09,128,39,44.88,738018,8,0,0
2490,2490,2020-04-09 13:01:18,2020-04-09,221,41,72.22,738078,8,0,0
2491,2491,2020-04-09 13:09:24,2020-04-09,158,4,64.35,738564,8,0,0
2492,2492,2020-04-09 13:15:16,2020-04-09,127,80,29.06,738916,8,0,0
2493,2493,2020-04-09 13:22:36,2020-04-09,67,83,87.88,739356,8,0,0
2494,2494,2020-04-09 13:26:02,2020-04-09,73,67,54.61,739562,8,0,0
2495,2495,2020-04-09 13:35:53,2020-04-09,212,4,131.76,740153,8,0,0
2496,2496,2020-04-09 13:36:19,2020-04-09,188,16,37.72,740179,8,0,0
2497,2497,2020-04-09 13:37:09,2020-04-09,58,27,15.55,740229,8,0,0
2498,2498,2020-04-09 13:38:09,2020-04-09,230,33,59.84,740289,8,0,0
2499,2499,2020-04-09 13:42:04,2020-04-09,5,79,68.41,740524,8,0,0
2500,2500,2020-04-09 13:43:20,2020-04-09,159,2,68.76,740600,8,0,0
2501,2501,2020-04-09 13:43:23,2020-04-09,62,107,47.17,740603,8,0,0
2502,2502,2020-04-09 13:50:19,2020-04-09,235,9,8.63,741019,8,0,0
2503,2503,2020-04-09 13:51:02,2020-04-09,148,33,32.57,741062,8,0,0
2504,2504,2020-04-09 13:54:53,2020-04-09,65,95,6.94,741293,8,0,0
2505,2505,2020-04-09 13:55:42,2020-04-09,239,115,148.52,741342,8,0,0
2506,2506,2020-04-09 14:04:53,2020-04-09,234,24,31.91,741893,8,0,0
2507,2507,2020-04-09 14:06:57,2020-04-09,98,42,11.55,742017,8,1,2
2508,2508,2020-04-09 14:07:50,2020-04-09,55,81,53.53,742070,8,0,0
2509,2509,2020-04-09 14:13:14,2020-04-09,37,54,30.06,742394,8,1,2
2510,2510,2020-04-09 14:16:14,2020-04-09,128,39,76.26,742574,8,0,0
2511,2511,2020-04-09 14:17:04,2020-04-09,49,26,11.49,742624,8,0,0
2512,2512,2020-04-09 14:18:17,2020-04-09,237,18,38.52,742697,8,0,0
2513,2513,2020-04-09 14:20:35,2020-04-09,1,5,60.12,742835,8,1,2
2514,2514,2020-04-09 14:22:03,2020-04-09,134,29,85.38,742923,8,1,2
2515,2515,2020-04-09 14:22:27,2020-04-09,149,102,43.74,742947,8,0,0
2516,2516,2020-04-09 14:22:53,2020-04-09,200,49,91.22,742973,8,0,0
2517,2517,2020-04-09 14:24:14,2020-04-09,183,47,41.22,743054,8,0,0
2518,2518,2020-04-09 14:29:12,2020-04-09,39,122,59.43,743352,8,0,0
2519,2519,2020-04-09 14:29:46,2020-04-09,144,14,11.95,743386,8,0,0
